song_no,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature
5622,0.481,0.505,3,-8.19,0,0.296,0.00315,0,0.67,0.765,98.331,7hNx9Dynz2fRO41L9AEVA8,167600,4
5623,0.724,0.647,1,-5.642,1,0.0658,0.28,0,0.102,0.435,106.96,2rPE9A1vEgShuZxxzR2tZH,207333,4
5624,0.459,0.749,5,-7.439,1,0.0781,0.0212,0.00172,0.263,0.57,175.766,6ayQqGsXx1jxDiEku4V9Gg,169800,4
5625,0.623,0.822,7,-4.93,1,0.0313,0.000163,0,0.578,0.314,110.774,3x2GC8ebjIpE3iCZmDjFFs,189907,4
5626,0.626,0.7,4,-5.437,0,0.0305,0.00149,0.00108,0.17,0.362,101.016,03kgiS0813IuHfVMZix7hT,222181,4
5627,0.597,0.827,6,-3.713,1,0.0367,0.00506,8.72E-06,0.0692,0.732,148.014,3BjNSJo4hsA7c767nVjBRL,215080,4
5628,0.413,0.833,0,-7.982,1,0.0445,0.107,4.58E-06,0.447,0.402,111.772,2m7zt7ZD5NchfZVSRmTSyE,250307,4
5629,0.646,0.698,7,-5.019,1,0.0345,0.000177,3.36E-06,0.323,0.645,125.022,3gM7tsNjkOnuswaPgncLJY,180053,4
5630,0.815,0.653,2,-10.443,1,0.189,0.216,5.86E-05,0.104,0.962,105.193,4QeXQ6EfI0rCsZEoDS7NtF,74286,4
5631,0.68,0.62,11,-8.956,1,0.0521,0.179,1.92E-06,0.0587,0.869,149.988,2fDdW9LPYBD5KwYXRYpWce,268400,4
5632,0.656,0.527,4,-9.015,1,0.05,0.138,1.97E-05,0.125,0.648,125.233,2p6gMjtiXnQHUdRPrRgkja,136680,4
5633,0.78,0.543,11,-9.983,1,0.145,0.3,0.00038,0.102,0.966,104.978,2NfdpNOvN9Giyx4UiWdjbF,194286,4
5634,0.732,0.196,9,-14.012,1,0.0317,0.404,0.000123,0.11,0.809,105.008,0OMzDnOHYxVWVqScODP4ha,209714,4
5635,0.491,0.372,0,-10.322,1,0.0315,0.4,0,0.0944,0.813,80.728,4Swny18O6OSmj521UYbZa8,169301,4
5636,0.662,0.184,8,-11.103,1,0.0329,0.874,0.000207,0.107,0.36,128.078,5Go4hsetiQKICFWV7ougTL,175781,4
5637,0.551,0.192,6,-16.885,1,0.0379,0.939,0.0641,0.101,0.1,120.086,6ddQQfLNeFeJXB56xKMnoc,232000,4
5638,0.795,0.415,0,-11.708,0,0.0883,0.708,0.0052,0.071,0.949,100.006,2J2kGyvyVyOKEJgBCPE1oO,242144,4
5639,0.758,0.278,11,-16.436,1,0.113,0.779,9.62E-05,0.0843,0.8,125.013,5Q03AJdtfazFoenDKCzVlt,204480,4
5640,0.717,0.567,7,-9.166,1,0.0329,0.6,4.85E-06,0.205,0.728,114.976,3bpGAsjsCIMTz98E7injb2,294261,4
5641,0.658,0.153,2,-17.184,1,0.0345,0.922,0.00289,0.137,0.512,82.432,34qE3qaXI2uMlcQYhqir7n,191000,4
5642,0.78,0.494,4,-14.187,1,0.0467,0.33,0.000725,0.341,0.798,109.995,0lwxoD5HvrMldBN5bvAQ45,119455,4
5643,0.456,0.978,10,-4.869,0,0.112,0.0301,0.499,0.313,0.327,123.411,0eFvoRSTTaR2q8bSWVjwfp,271867,4
5644,0.482,0.786,7,-5.735,1,0.032,0.00321,8.88E-05,0.446,0.793,126.755,4DMKwE2E2iYDKY01C335Uw,323000,4
5645,0.547,0.963,4,-2.337,0,0.0744,0.000443,0.0251,0.353,0.441,130.061,7eRG7KNDIgjIk3nvykmhOT,268587,4
5646,0.568,0.981,2,-3.889,1,0.0887,0.00269,0.00275,0.0243,0.307,135.146,3RAFcUBrCNaboRXoP3S5t1,284120,4
5647,0.547,0.816,8,-6.165,0,0.0624,0.0688,0,0.127,0.722,102.765,2RUhtNBh43RtSg0WBPPq3m,203507,4
5648,0.457,0.877,0,-5.105,1,0.214,0.000101,0.297,0.109,0.709,168.958,4M1xxMtl43A2JBMYLeF9Gg,214253,4
5649,0.519,0.86,8,-3.846,1,0.0338,0.000332,2.24E-06,0.069,0.543,95.01,1GBCRzguynFjvk7r7cyunV,200147,4
5650,0.508,0.596,4,-9.034,0,0.0334,0.439,9.84E-06,0.111,0.4,79.359,5fpEDGQX0Ah3utGnFYulQZ,264547,4
5651,0.671,0.673,11,-6.941,0,0.0444,0.148,5.29E-05,0.304,0.494,121.963,1SOClUWhOi8vHZYMz3GluK,237720,4
5652,0.645,0.464,2,-8.363,1,0.027,0.5,3.14E-06,0.142,0.227,125.863,2dmZO3OEpWatqjXlKAU5H5,266226,4
5653,0.601,0.583,11,-6.993,0,0.0307,0.354,0.00377,0.116,0.346,105.051,29oRNCFVx8r3ScBALoMSIS,183013,4
5654,0.509,0.515,5,-9.442,1,0.0316,0.61,5.76E-05,0.0966,0.717,80.089,0iWUW8UNkmyUa8Aa6anow6,231760,4
5655,0.433,0.73,8,-4.933,1,0.0315,0.0824,2.01E-06,0.105,0.346,84.138,4b1hVHiZrltoXPDskF0mCp,219517,4
5656,0.486,0.638,0,-6.231,1,0.0323,0.000921,0,0.078,0.178,144.458,2fpDrL2Vpee0JnM6AoUFvl,199827,4
5657,0.553,0.586,11,-6.319,1,0.0362,0.697,0,0.0813,0.443,126.684,3EPXxR3ImUwfayaurPi3cm,196373,4
5658,0.508,0.652,11,-13.102,1,0.0429,0.813,0.148,0.29,0.746,101.313,6W49z468BT75GsO2tCcBtq,230518,4
5659,0.685,0.508,0,-6.4,1,0.0987,0.193,0,0.139,0.315,99.063,5sIx4BlfYGuZeSLF40N9GH,217287,4
5660,0.653,0.809,0,-4.057,1,0.0474,0.194,0,0.165,0.55,92.213,5CLGzJsGqhCEECcpnFQA8x,210773,4
5661,0.626,0.88,9,-2.384,0,0.0504,0.205,0,0.128,0.534,95.079,08bNPGLD8AhKpnnERrAc6G,202621,4
5662,0.622,0.712,5,-7.321,1,0.066,0.0573,0,0.13,0.487,140.025,2QZ7WLBE8h2y1Y5Fb8RYbH,211360,4
5663,0.589,0.731,2,-6.343,1,0.0868,0.0534,0,0.308,0.191,87.908,5k38wzpLb15YgncyWdTZE4,268867,4
5664,0.657,0.913,11,-4.984,1,0.0528,0.00392,0.00149,0.466,0.906,108.036,5WSdMcWTKRdN1QYVJHJWxz,254620,4
5665,0.816,0.726,5,-3.998,0,0.129,0.099,0,0.372,0.65,136.048,58q2HKrzhC3ozto2nDdN4z,253390,4
5666,0.687,0.785,1,-4.65,1,0.0333,0.327,0,0.203,0.655,106.046,3KLygy1YWhmrQx0GRs7IOx,194408,4
5667,0.602,0.392,3,-9.436,0,0.0875,0.264,0,0.102,0.257,115.904,3Eog0V6GCpABelD89PbUeB,236000,4
5668,0.747,0.691,0,-5.832,1,0.0572,0.0773,3.35E-05,0.12,0.541,87.025,2nNtzvg3ZybWW1Tjqi4NFf,195720,4
5669,0.4,0.479,8,-7.989,0,0.0308,0.0529,2.14E-06,0.115,0.213,166.159,1Fid2jjqsHViMX6xNH70hE,229173,4
5670,0.634,0.653,6,-7.515,1,0.032,0.000452,0.000987,0.115,0.26,90.012,0cDwUAF7yQrOLRcFfJpSc2,210935,4
5671,0.482,0.694,4,-4.718,1,0.125,0.0611,0,0.0562,0.763,169.037,2mZrKpdrNUA4oZJWzTunqZ,214000,4
5672,0.794,0.627,11,-9.431,1,0.36,0.234,0,0.35,0.518,87.554,1v5cgIyffYtfEx0swttdoE,251467,4
5673,0.635,0.926,0,-5.589,1,0.151,0.0893,4.53E-06,0.0928,0.761,100.048,6KuHjfXHkfnIjdmcIvt9r0,189840,4
5674,0.299,0.754,5,-4.078,0,0.0732,0.0195,1.30E-06,0.103,0.295,169.373,2auTfKFcoQd7z2uFCeuaww,221053,4
5675,0.439,0.681,0,-5.516,1,0.15,0.101,0.000232,0.395,0.3,168.082,7ER7vcy7u2ajg5IV45WBFw,251284,4
5676,0.563,0.803,10,-3.864,0,0.0615,0.00306,1.19E-05,0.29,0.426,134.896,5jS8NWRE77LVJm9mCbpamU,346587,4
5677,0.505,0.71,3,-3.015,1,0.0321,0.19,0.00025,0.329,0.428,89.938,1Ntj0hZfncXCQ5hij7igIE,175200,4
5678,0.656,0.884,2,-4.748,1,0.0372,0.0162,0,0.145,0.86,105.009,7pUYFGnZwLa7I3UmDypJGy,237987,4
5679,0.448,0.784,9,-3.686,1,0.0627,0.106,0.000108,0.668,0.236,136.245,58rFzMvW9kxNwMtGTgBQoP,186813,4
5680,0.919,0.506,1,-7.14,1,0.304,0.132,0,0.0771,0.273,97.465,2LvRR121MWFmmEGkuV2vQP,220240,4
5681,0.769,0.899,10,-3.104,0,0.165,0.0139,0,0.0681,0.641,95.058,4tXA1TUmKvz7CbUT9LUHDx,217587,4
5682,0.916,0.844,7,-3.967,1,0.236,0.0394,0,0.0778,0.586,95.19,0Z2J91b2iTGLVTZC4fKgxf,312627,4
5683,0.79,0.728,7,-6.523,1,0.0612,0.025,0.00106,0.172,0.333,110.059,1TIiWomS4i0Ikaf9EKdcLn,223795,4
5684,0.502,0.417,10,-7.665,1,0.0718,0.127,0.00419,0.106,0.218,180.301,0c4IEciLCDdXEhhKxj4ThA,281040,4
5685,0.593,0.529,7,-6.036,1,0.0326,0.416,3.21E-06,0.105,0.592,92.024,75aM5sH14TfMYSDLxrfDNW,224840,4
5686,0.507,0.923,0,-5.581,1,0.173,0.0818,4.63E-06,0.0951,0.768,99.252,4eLSCSELtKxZwXnFbNLXT5,189840,4
5687,0.486,0.769,1,-5.14,1,0.0341,0.0119,0.00832,0.197,0.393,131.286,1PuLHwFZoh5qYK89I5YBdZ,276720,4
5688,0.494,0.559,0,-5.445,1,0.0565,0.436,0,0.164,0.264,119.247,12REd1n8PeiHHWOh066tpr,233337,4
5689,0.672,0.655,10,-5.021,0,0.0311,0.0362,0,0.117,0.556,134.945,6Qn5zhYkTa37e91HC1D7lb,201240,4
5690,0.605,0.822,0,-4.833,1,0.0438,0.00671,0.134,0.147,0.288,167.997,1zB4vmk8tFRmM9UULNzbLB,187147,4
5691,0.776,0.78,10,-4.374,0,0.128,0.0622,0,0.081,0.666,124.949,0pqnGHJpmpxLKifKRmU6WP,204347,4
5692,0.656,0.884,2,-4.748,1,0.0372,0.0162,0,0.145,0.86,105.009,6BtmXhTJMM9sBTHeYYASGz,237987,4
5693,0.69,0.897,11,-4.696,0,0.0506,0.0142,0,0.108,0.849,140.05,0AfYeE3bfJRcq9J2hUJXmM,221493,4
5694,0.72,0.791,1,-4.689,1,0.124,0.0384,0,0.157,0.756,102.071,6FE2iI43OZnszFLuLtvvmg,175427,4
5695,0.462,0.722,1,-5.134,1,0.0306,0.0356,4.52E-06,0.127,0.327,173.941,31AyUvMRDvZjyQI1N05lsT,191294,4
5696,0.687,0.645,1,-8.38,1,0.19,0.0362,0,0.201,0.619,84.925,0qRZ9ydGdzeVk3S01pLGoJ,218480,4
5697,0.602,0.86,10,-4.166,0,0.0815,0.0287,0,0.113,0.555,175.859,7B8SfUWT3a9W3cBrW4DAWb,191784,4
5698,0.62,0.881,1,-5.851,0,0.0372,0.0585,0.714,0.311,0.415,126.035,0JhKJg5ejeQ8jq89UQtnw8,199904,4
5699,0.72,0.775,10,-3.704,1,0.0937,0.0141,0,0.316,0.818,130.759,4WuztIKoJkauutLvADtslF,207500,4
5700,0.634,0.927,2,-4.468,1,0.0838,0.027,0,0.0986,0.88,146.094,3BE0getU08uXas8ZjULABA,258432,4
5701,0.715,0.655,0,-6.425,1,0.137,0.0525,0,0.115,0.531,95.078,5HQVUIKwCEXpe7JIHyY734,207333,4
5702,0.618,0.717,7,-5.738,1,0.318,0.00256,0,0.625,0.603,190.05,5NQbUaeTEOGdD6hHcre0dZ,196693,4
5703,0.488,0.487,4,-6.371,1,0.0307,0.577,0,0.193,0.217,77.344,5rZXBHUU2qz7huEckTwpqo,230267,4
5704,0.688,0.853,10,-5.814,1,0.0493,0.386,0,0.0862,0.743,103.993,18zrqdHev7Niaz2MK6P0Rp,268320,4
5705,0.825,0.435,1,-9.582,1,0.0568,0.452,0.609,0.0953,0.243,119.038,0ZR9NFol0hcgLSVJoQmREl,259102,4
5706,0.488,0.487,4,-6.371,1,0.0307,0.577,0,0.193,0.217,77.344,7jDe24vXWUNX8Jl2hZHrIS,230267,4
5707,0.729,0.799,11,-7.378,0,0.0779,0.0588,0.00218,0.0948,0.532,115.04,7gZzWI6yC0Wb8xLcNYoYIg,253520,4
5708,0.595,0.723,7,-8.256,1,0.0349,0.047,0.0286,0.0995,0.272,108.043,7lrDNvF3TwuC5vC2fGiMjy,223640,1
5709,0.364,0.752,2,-5.429,1,0.304,0.0007,0,0.318,0.606,79.119,0s019O8KwLXkPSSV609qEE,248587,4
5710,0.833,0.434,2,-8.795,1,0.431,0.0102,0.0219,0.165,0.281,150.062,0VgkVdmE4gld66l8iyGjgx,204600,4
5711,0.656,0.884,2,-4.748,1,0.0372,0.0162,0,0.144,0.86,105.009,7MXlTgQeo3IVlMpLnZuhxc,240307,4
5712,0.651,0.841,0,-5.099,1,0.0335,0.00563,0.00116,0.19,0.661,119.939,4gLKwyeBDtXoqe5ev9QcqP,162907,4
5713,0.417,0.824,11,-7.36,0,0.105,0.000239,0.0545,0.0725,0.4,157.92,4ylWMuGbMXNDgDd8lErEle,302147,4
5714,0.265,0.312,7,-11.689,1,0.0569,0.243,0,0.0893,0.0998,54.747,0RoA7ObU6phWpqhlC9zH4Z,269453,3
5715,0.253,0.139,6,-17.067,1,0.0414,0.726,5.01E-05,0.269,0.102,74.369,66y7x28jXOPrcmu3D5Zjh6,60453,3
5716,0.702,0.77,7,-9.411,1,0.128,0.00558,0.000802,0.211,0.235,118.034,5xNUR50KxswPRAvx7S163g,225933,4
5717,0.638,0.795,0,-8.45,1,0.302,0.00433,0.00139,0.153,0.31,153.99,2cKovq3l6OJjhVVDbVKOsr,214373,4
5718,0.277,0.394,8,-8.903,1,0.0336,0.423,0,0.0952,0.227,86.777,0Gl5s8IhMmQE5YQwM8Qx1J,207787,3
5719,0.284,0.704,2,-7.276,1,0.186,0.00583,0.000115,0.0424,0.1,191.702,45aBsnKRWUzhwbcqOJLwfe,234707,4
5720,0.684,0.619,10,-7.005,1,0.0386,0.0716,0,0.122,0.284,125.046,65fpYBrI8o2cfrwf2US4gq,217440,4
5721,0.351,0.331,9,-10.316,1,0.0382,0.3,9.14E-06,0.0919,0.191,161.564,0GVuLQtPXFaL18ijEOqoAa,234360,3
5722,0.382,0.0541,9,-19.376,1,0.03,0.889,2.88E-06,0.0832,0.133,82.486,6f8b6mxNNDJdE5tC4MCTxt,80293,4
5723,0.516,0.518,4,-10.383,1,0.04,0.00483,0.00895,0.585,0.0834,108.027,3IkWmgGsXbsafrunwPojXO,349560,4
5724,0.805,0.33,1,-8.712,0,0.1,0.22,0,0.105,0.211,121.97,7t2bFihaDvhIrd2gn2CWJO,242983,4
5725,0.646,0.795,9,-3.293,1,0.0976,0.0319,0,0.267,0.796,89.99,0qOnSQQF0yzuPWsXrQ9paz,210960,4
5726,0.494,0.951,9,-4.237,1,0.132,0.000569,0,0.327,0.441,160.025,1gugDOSMREb34Xo0c1PlxM,202496,4
5727,0.686,0.783,4,-4.977,1,0.119,0.0764,0,0.163,0.814,99.978,2i0AUcEnsDm3dsqLrFWUCq,200467,4
5728,0.591,0.559,6,-6.319,0,0.0714,0.023,0,0.0916,0.348,92.394,7EHv6Eb7nQOXhO0BW5gytT,259133,4
5729,0.885,0.581,11,-8.813,1,0.0378,0.427,0.000204,0.0759,0.728,114.016,6vECYJHxYmm3Ydt3fF01pE,313684,4
5730,0.598,0.532,3,-6.833,0,0.0295,0.0668,3.22E-06,0.0617,0.261,74.963,4sQMalN597HdggTu196aL0,262521,4
5731,0.63,0.608,1,-7.273,1,0.225,0.338,0.000288,0.665,0.406,99.948,1EbWiEra7ovNsMq3DeLSDy,240280,4
5732,0.507,0.729,11,-5.399,0,0.0393,0.0182,1.40E-06,0.0658,0.272,105.013,6M9DkAAuh4ibDchrc8GBAn,243960,4
5733,0.718,0.673,1,-5.567,0,0.0366,0.00104,1.16E-05,0.0577,0.0825,128.051,7HGHhLbAklVxGkYdwyeVML,173871,4
5734,0.736,0.622,6,-4.653,0,0.133,0.0235,0,0.151,0.506,191.971,6uSSupG4TMu3vW8QgynAB6,192779,4
5735,0.889,0.496,4,-6.365,0,0.0905,0.259,0,0.252,0.544,86.003,2IRZnDFmlqMuOrYOLnZZyc,180522,4
5736,0.745,0.715,1,-3.368,0,0.245,0.128,0,0.182,0.342,94.513,6Gy7rXB6Ku5vIWC7WGWsl3,136032,4
5737,0.792,0.743,7,-2.806,1,0.0851,0.107,0,0.183,0.742,150.024,5vDvBD3ReINP8dXUplj477,195637,4
5738,0.625,0.536,0,-5.428,1,0.0776,0.038,2.31E-05,0.167,0.253,159.914,3fpVWegR6YOS1Yk5HSMYIq,221787,4
5739,0.738,0.824,5,-5.165,0,0.0437,0.15,0,0.132,0.386,138.039,5lZZmityu9TAjNvSY6GLhR,204360,4
5740,0.797,0.55,9,-4.166,1,0.24,0.513,0,0.0786,0.543,134.206,6IaieqiCVvsNvEt6Y7yOFa,206267,4
5741,0.652,0.643,9,-5.667,0,0.0353,0.318,2.87E-06,0.208,0.109,104.932,4qWCFTuNnmGNdY4egtb4ZY,228227,4
5742,0.507,0.48,5,-5.418,1,0.0266,0.449,0,0.147,0.35,86.046,4H7WNRErSbONkM06blBoGc,204427,4
5743,0.652,0.591,11,-7.274,0,0.0418,0.145,5.65E-06,0.164,0.274,121.873,1ZemPoaj7LBj1RAQrb89EC,261800,4
5744,0.731,0.774,10,-5.273,0,0.0555,0.434,3.34E-06,0.114,0.219,100.005,688QpQAwqsLdBR6lr13wK1,212467,4
5745,0.664,0.667,4,-5.941,1,0.154,0.64,1.22E-06,0.0753,0.381,180.064,32lItqlMi4LBhb4k0BaSaC,227533,4
5746,0.782,0.531,1,-6.636,1,0.168,0.145,0.0501,0.238,0.247,148.046,0aWMostcnfyjuCEcO7sTz5,129733,4
5747,0.918,0.684,11,-9.208,0,0.285,0.35,3.16E-06,0.0907,0.774,140.077,4gAakyurZ4cbgnPyTuswp7,116710,4
5748,0.798,0.733,7,-4.811,0,0.0476,0.265,1.25E-06,0.114,0.861,146.046,1D2L6MefbXon28PzIk9I3r,211427,4
5749,0.593,0.632,6,-5.381,0,0.541,0.0133,0,0.64,0.0789,173.369,4B8vU5oDXVxO5OkLAI4aLx,235232,4
5750,0.657,0.431,7,-11.147,1,0.541,0.985,0,0.149,0.935,83.509,1IdZvb2XK8NmsovQlV6CPn,86944,3
5751,0.444,0.287,5,-10.631,0,0.0375,0.849,2.82E-06,0.161,0.246,124.027,35xSkNIXi504fcEwz9USRB,257380,4
5752,0.423,0.294,5,-13.673,0,0.0593,0.882,5.43E-06,0.0981,0.401,129.146,4xR3MAscflQ262kMeiKshQ,184600,4
5753,0.572,0.209,8,-10.413,1,0.0313,0.765,0,0.356,0.446,80.069,5GUYJTQap5F3RDQiCOJhrS,249668,4
5754,0.513,0.131,0,-12.787,1,0.467,0.983,0.00414,0.12,0.814,105.808,2JUqYobT8NvARdPmc4ES2x,66786,5
5755,0.541,0.747,7,-6.811,0,0.162,0.404,0,0.086,0.604,83.286,2qtoRFCOEL1gRn5q9DJC7F,78743,4
5756,0.201,0.724,0,-6.744,1,0.0499,0.258,0.0281,0.296,0.167,154.395,17yrCsl1Ai6CZLBmGj6d6p,158478,4
5757,0.632,0.18,7,-20.55,1,0.685,0.878,0,0.249,0.704,85.004,73D5hBkiVZkopZrmBZTBWf,68588,3
5758,0.827,0.673,5,-8.401,0,0.23,0.192,0.00136,0.146,0.779,78.007,1VZLEW5ZfcAbKZ94XQiSZF,85754,4
5759,0.444,0.0924,0,-15.605,1,0.0366,0.784,0,0.304,0.219,108.917,2LMkwUfqC6S6s6qDVlEuzV,248808,4
5760,0.377,0.255,4,-11.165,0,0.0387,0.975,0.000208,0.102,0.37,125.004,1BViPjTT585XAhkUUrkts0,334570,5
5761,0.421,0.0952,6,-12.561,1,0.0479,0.931,0.000201,0.126,0.0773,109.698,34xTFwjPQ1dC6uJmleno7x,177922,4
5762,0.266,0.678,1,-12.364,1,0.508,0.769,9.37E-05,0.503,0.201,83.434,5k8LB57xOq8UUNVaKWSqrf,564166,4
5763,0.544,0.552,9,-7.45,1,0.0991,0.67,4.57E-05,0.415,0.554,159.738,3xKsf9qdS1CyvXSMEid6g8,184516,3
5764,0.766,0.809,1,-6.123,1,0.279,0.0011,0,0.168,0.325,130.127,722tgOgdIbNe3BEyLnejw4,188013,4
5765,0.841,0.728,7,-3.37,1,0.0484,0.0847,0,0.149,0.43,130.049,6gBFPUFcJLzWGx4lenP6h2,243837,4
5766,0.435,0.155,1,-8.948,1,0.046,0.873,0,0.107,0.0935,128.532,4L2K7JKseFCBoHMZEAszW0,287693,3
5767,0.691,0.716,7,-5.985,1,0.0351,0.0085,9.06E-06,0.263,0.507,112.035,2c7GlMNmF7pbohjykutmLP,187027,4
5768,0.34,0.37,9,-10.661,0,0.0395,0.919,0.27,0.074,0.0434,96.676,1ibQiWl2i50MGt3SpRuE0D,206493,4
5769,0.781,0.932,5,-3.435,0,0.259,0.047,0,0.0792,0.567,124.98,5EKrRd1ZkvbjuA5ym77eoB,215431,4
5770,0.758,0.701,9,-6.053,1,0.162,0.685,6.22E-06,0.114,0.626,106.74,5GxnROd93Y7NGt2ci0TwBw,211150,4
5771,0.86,0.415,1,-10.261,1,0.408,0.405,0,0.109,0.337,127.049,3JNxmH7cO66qfHTBVDdv16,256750,4
5772,0.765,0.796,8,-6.805,1,0.268,0.439,0,0.238,0.601,113.107,3DjBFRF0O71AQTc5jtXuzB,205514,4
5773,0.887,0.737,6,-6.489,0,0.16,0.243,4.11E-05,0.109,0.685,104.924,2P1tkiGLZ5hoxrXfs073iU,184000,4
5774,0.876,0.457,1,-10.548,0,0.193,0.369,0.000771,0.0929,0.417,124.967,5u1QkxRd6jkN7CyreyVAOh,142080,4
5775,0.607,0.713,5,-6.206,1,0.243,0.166,0,0.769,0.482,134.994,0ToC28lLiwEKyQdN4FXypS,245333,4
5776,0.705,0.373,7,-9.066,1,0.0384,0.723,0.81,0.289,0.551,120.046,2mlGPkAx4kwF8Df0GlScsC,208026,4
5777,0.59,0.498,9,-6.845,1,0.0827,0.162,0,0.0947,0.504,80.022,6gSw5vz7dcafda23VqMrnl,194337,4
5778,0.606,0.765,9,-5.976,1,0.199,0.562,0,0.112,0.368,150.182,6taAKrEE1wGVN3QkzeNzOf,165608,4
5779,0.667,0.316,0,-9.132,1,0.0262,0.0292,0.00613,0.147,0.156,100.998,0afGLa6wcYiLLXFZ48ZQpY,313663,4
5780,0.827,0.676,1,-6.414,1,0.0481,0.0291,7.28E-05,0.074,0.553,100.037,6Dvxpqv61hyRZJs4qDfiP3,194364,4
5781,0.33,0.16,7,-11.647,1,0.0332,0.987,0.93,0.21,0.122,131.222,4tAroWdVxOsx5teIaZqEHm,120424,3
5782,0.722,0.697,6,-7.389,0,0.157,0.103,0,0.209,0.706,130.012,4syBn76Vr8ANkgCk5n30uX,163500,4
5783,0.517,0.685,4,-7.728,1,0.055,0.388,0.0133,0.0713,0.231,95.018,6wb1K3y7rRyQdoJlkrMgik,330947,4
5784,0.923,0.508,1,-8.668,1,0.0468,0.104,1.21E-05,0.126,0.168,108.039,4bdJHQp90ymjEIkkYhcENB,126667,4
5785,0.648,0.734,0,-6.289,1,0.298,0.368,0,0.0938,0.196,167.044,0nKpHGrnuejevp6openGaF,228433,4
5786,0.877,0.477,9,-7.379,0,0.0587,0.307,0,0.0929,0.552,127.023,7IBSffWIu7P2MC7kMwy2FM,226743,4
5787,0.713,0.831,1,-4.75,0,0.15,0.0168,0,0.118,0.584,173.948,1BuZAIO8WZpavWVbbq3Lci,332301,4
5788,0.667,0.509,1,-6.584,1,0.0348,0.12,1.91E-06,0.269,0.289,104.995,6euzJRzwBig3NESMppkxOK,218704,4
5789,0.721,0.504,6,-3.544,0,0.0474,0.306,0,0.116,0.0723,140.005,14oQGWPqh5BriU78hT19CE,114313,4
5790,0.711,0.897,9,-8.615,1,0.0412,0.0502,0.000139,0.152,0.908,132.017,4H8kIxbq4NFjNCsGV3120j,195918,4
5791,0.734,0.571,1,-5.916,1,0.252,0.0651,0,0.443,0.36,134.871,0NTLVDuMzv9HIDsahKnioC,166991,4
5792,0.774,0.659,3,-6.909,1,0.206,0.0424,0.000501,0.302,0.467,99.018,4PLM4j8HqgbjpNQUBTj39R,163196,4
5793,0.8,0.591,1,-5.218,1,0.0743,0.091,0,0.222,0.51,130.076,1n6xwAK8H3ik52DBFpQVy4,163504,4
5794,0.726,0.769,6,-5.043,1,0.123,0.0293,0.0101,0.104,0.733,97.985,3B54sVLJ402zGa6Xm4YGNe,233902,4
5795,0.865,0.581,1,-6.187,1,0.114,0.0927,0,0.0898,0.827,136.053,4HWuBSTyTKJF7BXWwu9jjB,180000,4
5796,0.421,0.212,9,-8.267,1,0.0332,0.909,0.000788,0.0925,0.0657,134.557,5TJ025YL3gsi9c375RVmZy,261320,4
5797,0.763,0.484,11,-12.368,0,0.0311,0.812,0.393,0.0841,0.416,122.913,1nmCmB3qdXrzxFhvLJuhuB,201947,4
5798,0.625,0.432,2,-11.948,1,0.0283,0.633,0.00242,0.127,0.361,137.926,3G9ETaH55bMQx8hwNhAgbU,360933,4
5799,0.608,0.238,0,-13.604,1,0.0434,0.885,0.125,0.111,0.27,78.013,6Eyt039etvBOx2V612yu4y,199907,4
5800,0.68,0.618,7,-5.469,1,0.0977,0.293,0,0.252,0.366,96.111,2wm6DCnWcWwfsIl0LvWYZ8,215874,4
5801,0.285,0.694,11,-3.358,1,0.0482,0.511,0.000128,0.374,0.163,170.124,0n30h31bEKiIHXXzPbkdqy,221294,4
5802,0.639,0.71,6,-3.358,1,0.0479,0.483,2.22E-06,0.219,0.373,136.004,4bw3ZyWA1ui0Adu285NWDl,248906,4
5803,0.367,0.538,8,-5.121,0,0.0421,0.895,0.000581,0.149,0.274,129.092,4jDDaKTqcZQWvgubuW6N7l,233160,4
5804,0.435,0.421,10,-8.059,1,0.0291,0.0465,0.00201,0.208,0.153,130.311,09aareWh1pwChGwWUxUEzo,201680,4
5805,0.262,0.504,9,-8.545,0,0.0295,0.0736,0.00102,0.223,0.159,98.179,3FBm6U4FMEl3TXLh6jDrdo,252600,4
5806,0.519,0.651,0,-6.988,0,0.0627,0.161,9.86E-06,0.128,0.439,169.911,2oXYxnno9mfU05GooMBMLm,219459,4
5807,0.555,0.905,8,-6.742,0,0.0502,0.000783,0.623,0.312,0.18,149.998,0mxLInROjCzVPasg8Ee9c1,209600,4
5808,0.614,0.278,0,-8.975,1,0.0333,0.416,0.000755,0.092,0.0598,144.218,1DtBbY0U89jAoJSqNxFS9x,213813,4
5809,0.524,0.341,9,-11.421,0,0.0312,0.571,0.282,0.106,0.296,79.979,4JxNnZ2wf9t3KGnB0cIwRU,267123,4
5810,0.41,0.507,6,-9.451,0,0.043,0.0412,0.00234,0.1,0.123,134.934,30PTg8ZLkk0Yx5KhrJCOTL,231272,4
5811,0.523,0.422,3,-10.385,0,0.027,0.783,0.00514,0.0898,0.145,129.876,3uvsVUrAaGQJCTEUR1S3Sx,242060,4
5812,0.424,0.157,9,-18.141,1,0.0428,0.95,0.0593,0.101,0.342,91.537,1zuKjpp4t7BS8JPKi6mkQr,171653,4
5813,0.64,0.894,11,-5.117,1,0.0982,0.206,4.21E-05,0.141,0.363,123.018,2MtSy7eqnQNMccP66SdPgc,224878,4
