,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0,0.532,0.728,9,-9.079,0,0.0352,0.106,0.0108,0.0849,0.69,134.303,audio_features,3fkPMWQ6cBNBLuFcPyMS8s,spotify:track:3fkPMWQ6cBNBLuFcPyMS8s,https://api.spotify.com/v1/tracks/3fkPMWQ6cBNBLuFcPyMS8s,https://api.spotify.com/v1/audio-analysis/3fkPMWQ6cBNBLuFcPyMS8s,271000,4
1,0.593,0.205,9,-14.601,1,0.0479,0.896,5.46E-05,0.119,0.377,140.279,audio_features,2hitsKa8SthKhRJBXUHbIv,spotify:track:2hitsKa8SthKhRJBXUHbIv,https://api.spotify.com/v1/tracks/2hitsKa8SthKhRJBXUHbIv,https://api.spotify.com/v1/audio-analysis/2hitsKa8SthKhRJBXUHbIv,179760,4
2,0.595,0.465,2,-8.412,0,0.026,0.102,0,0.0641,0.492,124.991,audio_features,0DQqzCHlPyKQXfF8uL01SI,spotify:track:0DQqzCHlPyKQXfF8uL01SI,https://api.spotify.com/v1/tracks/0DQqzCHlPyKQXfF8uL01SI,https://api.spotify.com/v1/audio-analysis/0DQqzCHlPyKQXfF8uL01SI,210525,4
3,0.506,0.442,5,-13.268,0,0.0276,0.0869,0.00239,0.0846,0.532,105.826,audio_features,11607FzqoipskTsXrwEHnJ,spotify:track:11607FzqoipskTsXrwEHnJ,https://api.spotify.com/v1/tracks/11607FzqoipskTsXrwEHnJ,https://api.spotify.com/v1/audio-analysis/11607FzqoipskTsXrwEHnJ,175893,4
4,0.56,0.209,7,-13.591,1,0.039,0.0132,0.551,0.342,0.407,140.744,audio_features,0NSbiBKXoODbsPwjSivfBr,spotify:track:0NSbiBKXoODbsPwjSivfBr,https://api.spotify.com/v1/tracks/0NSbiBKXoODbsPwjSivfBr,https://api.spotify.com/v1/audio-analysis/0NSbiBKXoODbsPwjSivfBr,244400,4
5,0.719,0.896,1,-3.263,1,0.037,0.011,3.25E-05,0.0731,0.746,100.962,audio_features,4UyAtnwhaKv7EG1BdkBYRI,spotify:track:4UyAtnwhaKv7EG1BdkBYRI,https://api.spotify.com/v1/tracks/4UyAtnwhaKv7EG1BdkBYRI,https://api.spotify.com/v1/audio-analysis/4UyAtnwhaKv7EG1BdkBYRI,187973,4
6,0.591,0.794,4,-5.935,0,0.069,0.183,0,0.292,0.875,147.974,audio_features,6GsP3uMCd0Dn5T37C93waZ,spotify:track:6GsP3uMCd0Dn5T37C93waZ,https://api.spotify.com/v1/tracks/6GsP3uMCd0Dn5T37C93waZ,https://api.spotify.com/v1/audio-analysis/6GsP3uMCd0Dn5T37C93waZ,221440,4
7,0.927,0.728,9,-7.391,0,0.215,0.17,0,0.108,0.598,97.91,audio_features,1WkJbf3RsZCtPUvxM8AdN9,spotify:track:1WkJbf3RsZCtPUvxM8AdN9,https://api.spotify.com/v1/tracks/1WkJbf3RsZCtPUvxM8AdN9,https://api.spotify.com/v1/audio-analysis/1WkJbf3RsZCtPUvxM8AdN9,182907,4
8,0.576,0.906,2,-7.677,1,0.0571,0.000332,0.0614,0.0908,0.211,127.935,audio_features,1fQaoh3imrMunWVZh5kf90,spotify:track:1fQaoh3imrMunWVZh5kf90,https://api.spotify.com/v1/tracks/1fQaoh3imrMunWVZh5kf90,https://api.spotify.com/v1/audio-analysis/1fQaoh3imrMunWVZh5kf90,323800,4
9,0.294,0.813,4,-10.772,0,0.0547,0.000101,0.000756,0.333,0.554,150.845,audio_features,4NUc1M0CS7b6zvWoyvibju,spotify:track:4NUc1M0CS7b6zvWoyvibju,https://api.spotify.com/v1/tracks/4NUc1M0CS7b6zvWoyvibju,https://api.spotify.com/v1/audio-analysis/4NUc1M0CS7b6zvWoyvibju,217800,4
10,0.714,0.589,9,-5.344,1,0.227,0.0105,8.70E-06,0.668,0.63,74.999,audio_features,1zpFxtWWcpj928c4DhDdv4,spotify:track:1zpFxtWWcpj928c4DhDdv4,https://api.spotify.com/v1/tracks/1zpFxtWWcpj928c4DhDdv4,https://api.spotify.com/v1/audio-analysis/1zpFxtWWcpj928c4DhDdv4,233004,4
11,0.425,0.363,2,-15.32,1,0.0322,0.448,0.321,0.0685,0.12,100.426,audio_features,2xfRDWDKOisEXgRnYI58Tb,spotify:track:2xfRDWDKOisEXgRnYI58Tb,https://api.spotify.com/v1/tracks/2xfRDWDKOisEXgRnYI58Tb,https://api.spotify.com/v1/audio-analysis/2xfRDWDKOisEXgRnYI58Tb,206000,4
12,0.518,0.952,6,-5.274,0,0.198,0.0287,0,0.381,0.622,171.905,audio_features,2alJKJoqOOEPVU1Do3eIjJ,spotify:track:2alJKJoqOOEPVU1Do3eIjJ,https://api.spotify.com/v1/tracks/2alJKJoqOOEPVU1Do3eIjJ,https://api.spotify.com/v1/audio-analysis/2alJKJoqOOEPVU1Do3eIjJ,235280,4
13,0.681,0.597,4,-12.623,0,0.0637,0.378,0.582,0.125,0.486,148.018,audio_features,7l8qR2ndOxgE9hbfQf6gxA,spotify:track:7l8qR2ndOxgE9hbfQf6gxA,https://api.spotify.com/v1/tracks/7l8qR2ndOxgE9hbfQf6gxA,https://api.spotify.com/v1/audio-analysis/7l8qR2ndOxgE9hbfQf6gxA,360933,4
14,0.576,0.486,7,-9.727,1,0.154,0.456,0.134,0.0676,0.178,165.816,audio_features,5CTzapBNGovLrqPas4cy7J,spotify:track:5CTzapBNGovLrqPas4cy7J,https://api.spotify.com/v1/tracks/5CTzapBNGovLrqPas4cy7J,https://api.spotify.com/v1/audio-analysis/5CTzapBNGovLrqPas4cy7J,321387,4
15,0.44,0.106,2,-13.786,0,0.271,0.808,0,0.285,0.175,93.921,audio_features,2VMzIZtoTgnKydwx6cRPq7,spotify:track:2VMzIZtoTgnKydwx6cRPq7,https://api.spotify.com/v1/tracks/2VMzIZtoTgnKydwx6cRPq7,https://api.spotify.com/v1/audio-analysis/2VMzIZtoTgnKydwx6cRPq7,179360,4
16,0.798,0.559,5,-10.868,1,0.0592,0.286,0,0.349,0.604,102.018,audio_features,4vS4FB3HXgOSmICeqEY0Gh,spotify:track:4vS4FB3HXgOSmICeqEY0Gh,https://api.spotify.com/v1/tracks/4vS4FB3HXgOSmICeqEY0Gh,https://api.spotify.com/v1/audio-analysis/4vS4FB3HXgOSmICeqEY0Gh,236507,4
17,0.534,0.433,5,-12.628,1,0.0357,0.0116,0.0452,0.0667,0.235,117.834,audio_features,31tf1qEai5o5f4r66Kd0pU,spotify:track:31tf1qEai5o5f4r66Kd0pU,https://api.spotify.com/v1/tracks/31tf1qEai5o5f4r66Kd0pU,https://api.spotify.com/v1/audio-analysis/31tf1qEai5o5f4r66Kd0pU,379227,3
18,0.714,0.753,7,-8.64,1,0.0876,0.0963,0.194,0.206,0.64,88.027,audio_features,0SunFlwqT44E0BU0yrgM7u,spotify:track:0SunFlwqT44E0BU0yrgM7u,https://api.spotify.com/v1/tracks/0SunFlwqT44E0BU0yrgM7u,https://api.spotify.com/v1/audio-analysis/0SunFlwqT44E0BU0yrgM7u,216840,4
19,0.662,0.585,5,-11.255,1,0.0367,0.658,0.881,0.102,0.606,129.979,audio_features,62oCnK99vT8HOgwPsvXuiM,spotify:track:62oCnK99vT8HOgwPsvXuiM,https://api.spotify.com/v1/tracks/62oCnK99vT8HOgwPsvXuiM,https://api.spotify.com/v1/audio-analysis/62oCnK99vT8HOgwPsvXuiM,273533,4
20,0.582,0.68,1,-6.504,0,0.0361,0.0566,0.000412,0.116,0.306,127.947,audio_features,6SbWkpn12CJNQgZEQekEcH,spotify:track:6SbWkpn12CJNQgZEQekEcH,https://api.spotify.com/v1/tracks/6SbWkpn12CJNQgZEQekEcH,https://api.spotify.com/v1/audio-analysis/6SbWkpn12CJNQgZEQekEcH,289291,4
21,0.494,0.637,0,-6.004,1,0.0336,0.0789,2.77E-05,0.215,0.175,140.032,audio_features,75jRmaxLqF41moVqsygZHs,spotify:track:75jRmaxLqF41moVqsygZHs,https://api.spotify.com/v1/tracks/75jRmaxLqF41moVqsygZHs,https://api.spotify.com/v1/audio-analysis/75jRmaxLqF41moVqsygZHs,175547,4
22,0.533,0.638,10,-9.411,1,0.0636,0.0385,0.000932,0.0758,0.324,135.056,audio_features,5rYpwP1dHWGVMrSZbTmt3e,spotify:track:5rYpwP1dHWGVMrSZbTmt3e,https://api.spotify.com/v1/tracks/5rYpwP1dHWGVMrSZbTmt3e,https://api.spotify.com/v1/audio-analysis/5rYpwP1dHWGVMrSZbTmt3e,207587,4
23,0.669,0.574,4,-6.442,0,0.0286,0.0175,0.00294,0.146,0.273,120.013,audio_features,4jvjzW7Hm0yK4LvvE0Paz9,spotify:track:4jvjzW7Hm0yK4LvvE0Paz9,https://api.spotify.com/v1/tracks/4jvjzW7Hm0yK4LvvE0Paz9,https://api.spotify.com/v1/audio-analysis/4jvjzW7Hm0yK4LvvE0Paz9,196400,4
24,0.368,0.935,4,-3.204,1,0.0587,0.0111,0.00201,0.0948,0.558,164.425,audio_features,71D4LseR0RADPbyvMeTIHR,spotify:track:71D4LseR0RADPbyvMeTIHR,https://api.spotify.com/v1/tracks/71D4LseR0RADPbyvMeTIHR,https://api.spotify.com/v1/audio-analysis/71D4LseR0RADPbyvMeTIHR,203733,4
25,0.547,0.494,2,-6.965,0,0.0275,0.177,0.0015,0.148,0.318,97.895,audio_features,7nBXKqJlFIv6OhTUhmLghx,spotify:track:7nBXKqJlFIv6OhTUhmLghx,https://api.spotify.com/v1/tracks/7nBXKqJlFIv6OhTUhmLghx,https://api.spotify.com/v1/audio-analysis/7nBXKqJlFIv6OhTUhmLghx,216408,4
26,0.431,0.89,9,-1.763,0,0.0336,0.00633,0.0054,0.316,0.754,136.279,audio_features,7JSXxBquAJDq28E6XQkJDL,spotify:track:7JSXxBquAJDq28E6XQkJDL,https://api.spotify.com/v1/tracks/7JSXxBquAJDq28E6XQkJDL,https://api.spotify.com/v1/audio-analysis/7JSXxBquAJDq28E6XQkJDL,210333,4
27,0.759,0.629,9,-7.492,0,0.0615,0.055,0.00187,0.0908,0.882,106.053,audio_features,2erjsKpMN5PnsyE7nZkUOr,spotify:track:2erjsKpMN5PnsyE7nZkUOr,https://api.spotify.com/v1/tracks/2erjsKpMN5PnsyE7nZkUOr,https://api.spotify.com/v1/audio-analysis/2erjsKpMN5PnsyE7nZkUOr,259733,4
28,0.699,0.538,2,-7.974,1,0.0365,0.00682,0.00376,0.199,0.466,135.058,audio_features,2ZlgqiomIrjvkuWFDSVOLY,spotify:track:2ZlgqiomIrjvkuWFDSVOLY,https://api.spotify.com/v1/tracks/2ZlgqiomIrjvkuWFDSVOLY,https://api.spotify.com/v1/audio-analysis/2ZlgqiomIrjvkuWFDSVOLY,207133,4
29,0.599,0.585,9,-10.076,1,0.0554,0.108,0.000982,0.121,0.177,145.933,audio_features,0prDgONnOYjucz3LY4o5Te,spotify:track:0prDgONnOYjucz3LY4o5Te,https://api.spotify.com/v1/tracks/0prDgONnOYjucz3LY4o5Te,https://api.spotify.com/v1/audio-analysis/0prDgONnOYjucz3LY4o5Te,213699,4
30,0.427,0.201,8,-13.044,1,0.0317,0.745,0.263,0.109,0.0668,105.218,audio_features,1nFtiJxYdhtFfFtfXBv06s,spotify:track:1nFtiJxYdhtFfFtfXBv06s,https://api.spotify.com/v1/tracks/1nFtiJxYdhtFfFtfXBv06s,https://api.spotify.com/v1/audio-analysis/1nFtiJxYdhtFfFtfXBv06s,232147,4
31,0.256,0.641,1,-10.283,1,0.0552,0.199,0.0329,0.0853,0.382,203.006,audio_features,66w5OYw2ja8lnmaA3Ns0PU,spotify:track:66w5OYw2ja8lnmaA3Ns0PU,https://api.spotify.com/v1/tracks/66w5OYw2ja8lnmaA3Ns0PU,https://api.spotify.com/v1/audio-analysis/66w5OYw2ja8lnmaA3Ns0PU,281160,4
32,0.515,0.565,4,-9.547,1,0.0304,0.113,1.35E-05,0.122,0.374,104.378,audio_features,3Tsh9pjiJ5cvmuiZALdgVz,spotify:track:3Tsh9pjiJ5cvmuiZALdgVz,https://api.spotify.com/v1/tracks/3Tsh9pjiJ5cvmuiZALdgVz,https://api.spotify.com/v1/audio-analysis/3Tsh9pjiJ5cvmuiZALdgVz,261587,4
33,0.222,0.0555,0,-22.118,1,0.0321,0.767,0.923,0.118,0.033,98.941,audio_features,0iJfN2CqrX7O8hkzgAMMAf,spotify:track:0iJfN2CqrX7O8hkzgAMMAf,https://api.spotify.com/v1/tracks/0iJfN2CqrX7O8hkzgAMMAf,https://api.spotify.com/v1/audio-analysis/0iJfN2CqrX7O8hkzgAMMAf,355634,4
34,0.346,0.531,0,-5.629,1,0.0286,0.0771,2.00E-06,0.312,0.405,169.566,audio_features,0AaKdqnprvqY2oAhvZWggu,spotify:track:0AaKdqnprvqY2oAhvZWggu,https://api.spotify.com/v1/tracks/0AaKdqnprvqY2oAhvZWggu,https://api.spotify.com/v1/audio-analysis/0AaKdqnprvqY2oAhvZWggu,251720,4
35,0.49,0.464,1,-7.478,1,0.0284,0.381,0.894,0.0555,0.142,104.896,audio_features,0qQGx2TyjtZNDNyRYO9Z0W,spotify:track:0qQGx2TyjtZNDNyRYO9Z0W,https://api.spotify.com/v1/tracks/0qQGx2TyjtZNDNyRYO9Z0W,https://api.spotify.com/v1/audio-analysis/0qQGx2TyjtZNDNyRYO9Z0W,368547,3
36,0.292,0.884,7,-11.712,1,0.0826,0.00174,0.112,0.681,0.247,142.924,audio_features,1GZWorvgc4b7kHrIqYpO3A,spotify:track:1GZWorvgc4b7kHrIqYpO3A,https://api.spotify.com/v1/tracks/1GZWorvgc4b7kHrIqYpO3A,https://api.spotify.com/v1/audio-analysis/1GZWorvgc4b7kHrIqYpO3A,153707,4
37,0.395,0.86,10,-9.674,1,0.0476,2.65E-05,2.67E-05,0.278,0.606,125.743,audio_features,0TG9c423igN1et3fDt1eGl,spotify:track:0TG9c423igN1et3fDt1eGl,https://api.spotify.com/v1/tracks/0TG9c423igN1et3fDt1eGl,https://api.spotify.com/v1/audio-analysis/0TG9c423igN1et3fDt1eGl,178533,4
38,0.52,0.411,0,-12.536,0,0.025,0.202,0.153,0.351,0.28,75.235,audio_features,5a4MgIUSf9K8wXLSm6xPEx,spotify:track:5a4MgIUSf9K8wXLSm6xPEx,https://api.spotify.com/v1/tracks/5a4MgIUSf9K8wXLSm6xPEx,https://api.spotify.com/v1/audio-analysis/5a4MgIUSf9K8wXLSm6xPEx,510965,4
39,0.313,0.77,7,-7.265,1,0.0335,0.128,0.0787,0.0873,0.19,74.749,audio_features,79wuqIaEJnSORwAzcfNhYd,spotify:track:79wuqIaEJnSORwAzcfNhYd,https://api.spotify.com/v1/tracks/79wuqIaEJnSORwAzcfNhYd,https://api.spotify.com/v1/audio-analysis/79wuqIaEJnSORwAzcfNhYd,286960,4
40,0.836,0.701,0,-10.905,1,0.082,0.109,2.69E-05,0.103,0.821,121.836,audio_features,0kGackDOW4tY8WZrUtQDHG,spotify:track:0kGackDOW4tY8WZrUtQDHG,https://api.spotify.com/v1/tracks/0kGackDOW4tY8WZrUtQDHG,https://api.spotify.com/v1/audio-analysis/0kGackDOW4tY8WZrUtQDHG,468293,4
41,0.764,0.863,2,-5.414,0,0.0416,0.00269,0,0.27,0.92,132.021,audio_features,6ECucSdJeJmSm3k1k3Vumv,spotify:track:6ECucSdJeJmSm3k1k3Vumv,https://api.spotify.com/v1/tracks/6ECucSdJeJmSm3k1k3Vumv,https://api.spotify.com/v1/audio-analysis/6ECucSdJeJmSm3k1k3Vumv,378160,4
42,0.859,0.568,7,-11.387,1,0.0911,0.0617,0,0.257,0.644,93.013,audio_features,1uHd2tBRzotyWUS3iQeDN7,spotify:track:1uHd2tBRzotyWUS3iQeDN7,https://api.spotify.com/v1/tracks/1uHd2tBRzotyWUS3iQeDN7,https://api.spotify.com/v1/audio-analysis/1uHd2tBRzotyWUS3iQeDN7,266627,4
43,0.626,0.69,5,-5.851,1,0.0595,0.329,0.000209,0.134,0.566,79.995,audio_features,0mWtcNIAL9jITVHl3F2SQF,spotify:track:0mWtcNIAL9jITVHl3F2SQF,https://api.spotify.com/v1/tracks/0mWtcNIAL9jITVHl3F2SQF,https://api.spotify.com/v1/audio-analysis/0mWtcNIAL9jITVHl3F2SQF,427547,4
44,0.59,0.875,5,-5.294,1,0.171,0.45,1.18E-05,0.164,0.736,96.915,audio_features,1uzkWkIaWaxzHJgJ4Fy5rO,spotify:track:1uzkWkIaWaxzHJgJ4Fy5rO,https://api.spotify.com/v1/tracks/1uzkWkIaWaxzHJgJ4Fy5rO,https://api.spotify.com/v1/audio-analysis/1uzkWkIaWaxzHJgJ4Fy5rO,408133,4
45,0.7,0.687,2,-9.292,1,0.0504,0.503,1.20E-05,0.057,0.815,136.028,audio_features,5L9fLNHSj5SuGvJRljdWJb,spotify:track:5L9fLNHSj5SuGvJRljdWJb,https://api.spotify.com/v1/tracks/5L9fLNHSj5SuGvJRljdWJb,https://api.spotify.com/v1/audio-analysis/5L9fLNHSj5SuGvJRljdWJb,437693,4
46,0.902,0.772,6,-8.29,0,0.0383,0.0452,0.000129,0.12,0.808,131.992,audio_features,3hCUkos0NxuSFl73oOHJzb,spotify:track:3hCUkos0NxuSFl73oOHJzb,https://api.spotify.com/v1/tracks/3hCUkos0NxuSFl73oOHJzb,https://api.spotify.com/v1/audio-analysis/3hCUkos0NxuSFl73oOHJzb,333093,4
47,0.677,0.942,11,-6.105,0,0.16,0.124,0.0132,0.0819,0.598,173.991,audio_features,3rsx3pDYM3a08O0Yu3Tq6V,spotify:track:3rsx3pDYM3a08O0Yu3Tq6V,https://api.spotify.com/v1/tracks/3rsx3pDYM3a08O0Yu3Tq6V,https://api.spotify.com/v1/audio-analysis/3rsx3pDYM3a08O0Yu3Tq6V,353880,4
48,0.786,0.579,2,-14.913,1,0.142,0.186,0,0.118,0.481,90.012,audio_features,5H4rKylLnO8KrmdXTRhj5s,spotify:track:5H4rKylLnO8KrmdXTRhj5s,https://api.spotify.com/v1/tracks/5H4rKylLnO8KrmdXTRhj5s,https://api.spotify.com/v1/audio-analysis/5H4rKylLnO8KrmdXTRhj5s,416613,4
49,0.626,0.69,5,-5.851,1,0.0595,0.329,0.000209,0.134,0.566,79.995,audio_features,2bTOQ3zfHVDEBX9ffy3JzR,spotify:track:2bTOQ3zfHVDEBX9ffy3JzR,https://api.spotify.com/v1/tracks/2bTOQ3zfHVDEBX9ffy3JzR,https://api.spotify.com/v1/audio-analysis/2bTOQ3zfHVDEBX9ffy3JzR,427547,4
50,0.547,0.554,7,-11.165,1,0.0374,0.602,0.000155,0.0735,0.848,91.386,audio_features,4RixtPhUXlci9ad4qIMj23,spotify:track:4RixtPhUXlci9ad4qIMj23,https://api.spotify.com/v1/tracks/4RixtPhUXlci9ad4qIMj23,https://api.spotify.com/v1/audio-analysis/4RixtPhUXlci9ad4qIMj23,297867,4
51,0.561,0.55,8,-17.419,1,0.037,0.77,0.476,0.0921,0.446,147.01,audio_features,4ewgXAEfRGjay6kmYSfbfW,spotify:track:4ewgXAEfRGjay6kmYSfbfW,https://api.spotify.com/v1/tracks/4ewgXAEfRGjay6kmYSfbfW,https://api.spotify.com/v1/audio-analysis/4ewgXAEfRGjay6kmYSfbfW,252080,4
52,0.614,0.398,9,-11.917,1,0.0707,0.631,0.000758,0.115,0.563,127.973,audio_features,6utl2puTMct2t0ntNnZc68,spotify:track:6utl2puTMct2t0ntNnZc68,https://api.spotify.com/v1/tracks/6utl2puTMct2t0ntNnZc68,https://api.spotify.com/v1/audio-analysis/6utl2puTMct2t0ntNnZc68,261022,4
53,0.311,0.993,10,-8.542,0,0.18,0.00247,0.929,0.244,0.0377,134.52,audio_features,6tNy0SL7YeBrTJmDwTjnzA,spotify:track:6tNy0SL7YeBrTJmDwTjnzA,https://api.spotify.com/v1/tracks/6tNy0SL7YeBrTJmDwTjnzA,https://api.spotify.com/v1/audio-analysis/6tNy0SL7YeBrTJmDwTjnzA,101200,4
54,0.404,0.435,4,-12.045,0,0.0323,0.246,0.00074,0.156,0.156,136.058,audio_features,4OMu5a8sFpcRCPCcsoEaov,spotify:track:4OMu5a8sFpcRCPCcsoEaov,https://api.spotify.com/v1/tracks/4OMu5a8sFpcRCPCcsoEaov,https://api.spotify.com/v1/audio-analysis/4OMu5a8sFpcRCPCcsoEaov,401067,4
55,0.399,0.946,2,-6.998,1,0.164,0.0572,6.77E-06,0.73,0.447,175.009,audio_features,0yVs7eSL8mPnIu2CGKHpUQ,spotify:track:0yVs7eSL8mPnIu2CGKHpUQ,https://api.spotify.com/v1/tracks/0yVs7eSL8mPnIu2CGKHpUQ,https://api.spotify.com/v1/audio-analysis/0yVs7eSL8mPnIu2CGKHpUQ,147933,4
56,0.838,0.316,1,-7.57,0,0.224,0.61,0.000446,0.103,0.531,148.147,audio_features,2J3SR4n0YiQYCsghgeqZcB,spotify:track:2J3SR4n0YiQYCsghgeqZcB,https://api.spotify.com/v1/tracks/2J3SR4n0YiQYCsghgeqZcB,https://api.spotify.com/v1/audio-analysis/2J3SR4n0YiQYCsghgeqZcB,128916,4
57,0.712,0.565,2,-7.404,1,0.0313,0.401,0.000322,0.0792,0.679,120.042,audio_features,3E5kT7eUEGBJNdOIoUfk5c,spotify:track:3E5kT7eUEGBJNdOIoUfk5c,https://api.spotify.com/v1/tracks/3E5kT7eUEGBJNdOIoUfk5c,https://api.spotify.com/v1/audio-analysis/3E5kT7eUEGBJNdOIoUfk5c,144707,4
58,0.322,0.978,9,-5.446,1,0.131,8.66E-05,0.266,0.136,0.271,112.878,audio_features,5LO0sJCkNMZYLYeGOvblLu,spotify:track:5LO0sJCkNMZYLYeGOvblLu,https://api.spotify.com/v1/tracks/5LO0sJCkNMZYLYeGOvblLu,https://api.spotify.com/v1/audio-analysis/5LO0sJCkNMZYLYeGOvblLu,386600,4
59,0.273,0.988,10,-2.934,0,0.471,6.96E-05,0.0115,0.0891,0.156,110.051,audio_features,0KiRc3f3OI9C7s0S1QjQNO,spotify:track:0KiRc3f3OI9C7s0S1QjQNO,https://api.spotify.com/v1/tracks/0KiRc3f3OI9C7s0S1QjQNO,https://api.spotify.com/v1/audio-analysis/0KiRc3f3OI9C7s0S1QjQNO,299107,4
60,0.503,0.985,2,-4.585,1,0.0997,0.000143,0.772,0.127,0.0508,122.998,audio_features,3KL9YbXOC53tHPPV2Lvrsu,spotify:track:3KL9YbXOC53tHPPV2Lvrsu,https://api.spotify.com/v1/tracks/3KL9YbXOC53tHPPV2Lvrsu,https://api.spotify.com/v1/audio-analysis/3KL9YbXOC53tHPPV2Lvrsu,348100,4
61,0.366,0.956,10,-3.725,0,0.108,0.000293,0.00447,0.449,0.159,104.016,audio_features,1yc53HK08sDab7PDFgnLWk,spotify:track:1yc53HK08sDab7PDFgnLWk,https://api.spotify.com/v1/tracks/1yc53HK08sDab7PDFgnLWk,https://api.spotify.com/v1/audio-analysis/1yc53HK08sDab7PDFgnLWk,230127,3
62,0.286,0.982,0,-3.828,0,0.131,3.39E-05,0.00675,0.309,0.118,110.629,audio_features,6vjvewW34Y3UiGQtJokGlY,spotify:track:6vjvewW34Y3UiGQtJokGlY,https://api.spotify.com/v1/tracks/6vjvewW34Y3UiGQtJokGlY,https://api.spotify.com/v1/audio-analysis/6vjvewW34Y3UiGQtJokGlY,311507,4
63,0.38,0.829,5,-6.105,1,0.0405,8.40E-05,0.00208,0.342,0.0534,125.887,audio_features,00oZhqZIQfL9P5CjOP6JsO,spotify:track:00oZhqZIQfL9P5CjOP6JsO,https://api.spotify.com/v1/tracks/00oZhqZIQfL9P5CjOP6JsO,https://api.spotify.com/v1/audio-analysis/00oZhqZIQfL9P5CjOP6JsO,179547,4
64,0.271,0.553,2,-9.526,1,0.0472,0.044,0.0096,0.0999,0.433,86.762,audio_features,6hu1f1cXSw7OAqhpSQ2zDy,spotify:track:6hu1f1cXSw7OAqhpSQ2zDy,https://api.spotify.com/v1/tracks/6hu1f1cXSw7OAqhpSQ2zDy,https://api.spotify.com/v1/audio-analysis/6hu1f1cXSw7OAqhpSQ2zDy,386373,3
65,0.4,0.48,7,-7.768,1,0.0295,0.346,3.10E-05,0.155,0.653,103.436,audio_features,68BTFws92cRztMS1oQ7Ewj,spotify:track:68BTFws92cRztMS1oQ7Ewj,https://api.spotify.com/v1/tracks/68BTFws92cRztMS1oQ7Ewj,https://api.spotify.com/v1/audio-analysis/68BTFws92cRztMS1oQ7Ewj,230387,4
66,0.651,0.488,9,-8.22,1,0.0316,0.212,0.026,0.136,0.49,113.038,audio_features,1h04XMpzGzmAudoI6VHBgA,spotify:track:1h04XMpzGzmAudoI6VHBgA,https://api.spotify.com/v1/tracks/1h04XMpzGzmAudoI6VHBgA,https://api.spotify.com/v1/audio-analysis/1h04XMpzGzmAudoI6VHBgA,180893,4
67,0.479,0.733,0,-8.753,1,0.0256,0.306,2.40E-05,0.414,0.806,99.307,audio_features,0vZ97gHhemKm6c64hTfJNA,spotify:track:0vZ97gHhemKm6c64hTfJNA,https://api.spotify.com/v1/tracks/0vZ97gHhemKm6c64hTfJNA,https://api.spotify.com/v1/audio-analysis/0vZ97gHhemKm6c64hTfJNA,208840,4
68,0.39,0.502,10,-12.277,1,0.178,0.336,0.000138,0.0713,0.289,97.871,audio_features,3Am0IbOxmvlSXro7N5iSfZ,spotify:track:3Am0IbOxmvlSXro7N5iSfZ,https://api.spotify.com/v1/tracks/3Am0IbOxmvlSXro7N5iSfZ,https://api.spotify.com/v1/audio-analysis/3Am0IbOxmvlSXro7N5iSfZ,247320,4
69,0.39,0.502,10,-12.277,1,0.178,0.336,0.000138,0.0713,0.289,97.871,audio_features,5EuraV2jbqB15ihd3d2Hex,spotify:track:5EuraV2jbqB15ihd3d2Hex,https://api.spotify.com/v1/tracks/5EuraV2jbqB15ihd3d2Hex,https://api.spotify.com/v1/audio-analysis/5EuraV2jbqB15ihd3d2Hex,247320,4
70,0.686,0.127,7,-14.361,1,0.0342,0.754,1.41E-05,0.0573,0.372,93.699,audio_features,5jgFfDIR6FR0gvlA56Nakr,spotify:track:5jgFfDIR6FR0gvlA56Nakr,https://api.spotify.com/v1/tracks/5jgFfDIR6FR0gvlA56Nakr,https://api.spotify.com/v1/audio-analysis/5jgFfDIR6FR0gvlA56Nakr,138387,4
71,0.633,0.261,6,-13.701,1,0.0354,0.69,0.0422,0.119,0.325,134.016,audio_features,1ewaLbC2PQiAL6e4VXmSkB,spotify:track:1ewaLbC2PQiAL6e4VXmSkB,https://api.spotify.com/v1/tracks/1ewaLbC2PQiAL6e4VXmSkB,https://api.spotify.com/v1/audio-analysis/1ewaLbC2PQiAL6e4VXmSkB,252747,3
72,0.174,0.0466,3,-18.458,1,0.0495,0.672,0.196,0.42,0.0337,116.713,audio_features,4Ksj9mKfsYC5b8v8Ey3c8I,spotify:track:4Ksj9mKfsYC5b8v8Ey3c8I,https://api.spotify.com/v1/tracks/4Ksj9mKfsYC5b8v8Ey3c8I,https://api.spotify.com/v1/audio-analysis/4Ksj9mKfsYC5b8v8Ey3c8I,179387,4
73,0.538,0.463,0,-13.573,1,0.038,0.0946,0.000304,0.114,0.207,149.927,audio_features,3IB89bAf5k60jLUFoWAmn1,spotify:track:3IB89bAf5k60jLUFoWAmn1,https://api.spotify.com/v1/tracks/3IB89bAf5k60jLUFoWAmn1,https://api.spotify.com/v1/audio-analysis/3IB89bAf5k60jLUFoWAmn1,479187,4
