,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
886,0.466,0.844,9,-3.777,0,0.0495,0.00104,0.00238,0.158,0.501,174.162,audio_features,6sUjM4TOxW3ce87OJqPtxE,spotify:track:6sUjM4TOxW3ce87OJqPtxE,https://api.spotify.com/v1/tracks/6sUjM4TOxW3ce87OJqPtxE,https://api.spotify.com/v1/audio-analysis/6sUjM4TOxW3ce87OJqPtxE,184093,4
887,0.376,0.219,0,-11.805,0,0.0319,0.904,0.0194,0.108,0.159,103.719,audio_features,1BwBeG8Pae6uHp3w29AHvi,spotify:track:1BwBeG8Pae6uHp3w29AHvi,https://api.spotify.com/v1/tracks/1BwBeG8Pae6uHp3w29AHvi,https://api.spotify.com/v1/audio-analysis/1BwBeG8Pae6uHp3w29AHvi,248333,4
888,0.413,0.272,1,-11.568,1,0.0317,0.945,0.0279,0.112,0.355,109.69,audio_features,21xRlfE6OjTAFQ4wd9u8IU,spotify:track:21xRlfE6OjTAFQ4wd9u8IU,https://api.spotify.com/v1/tracks/21xRlfE6OjTAFQ4wd9u8IU,https://api.spotify.com/v1/audio-analysis/21xRlfE6OjTAFQ4wd9u8IU,211882,4
889,0.356,0.872,2,-7.837,1,0.068,0.00417,0.00975,0.0997,0.607,166.3,audio_features,5G1sTBGbZT5o4PNRc75RKI,spotify:track:5G1sTBGbZT5o4PNRc75RKI,https://api.spotify.com/v1/tracks/5G1sTBGbZT5o4PNRc75RKI,https://api.spotify.com/v1/audio-analysis/5G1sTBGbZT5o4PNRc75RKI,193653,4
890,0.289,0.841,8,-4.33,1,0.146,0.00582,0.00771,0.267,0.399,183.17,audio_features,0NBAXi7pWtoiLo7oomWBKw,spotify:track:0NBAXi7pWtoiLo7oomWBKw,https://api.spotify.com/v1/tracks/0NBAXi7pWtoiLo7oomWBKw,https://api.spotify.com/v1/audio-analysis/0NBAXi7pWtoiLo7oomWBKw,208134,3
891,0.398,0.92,2,-3.267,0,0.0491,0.00311,0.000531,0.108,0.226,200.131,audio_features,15BsrefgYpMgu1ZCIr8EJw,spotify:track:15BsrefgYpMgu1ZCIr8EJw,https://api.spotify.com/v1/tracks/15BsrefgYpMgu1ZCIr8EJw,https://api.spotify.com/v1/audio-analysis/15BsrefgYpMgu1ZCIr8EJw,202627,4
892,0.525,0.976,0,-2.023,1,0.0479,0.0662,0.000392,0.0804,0.855,138.984,audio_features,0Sfj5fPqZzCq9o3f1NNphz,spotify:track:0Sfj5fPqZzCq9o3f1NNphz,https://api.spotify.com/v1/tracks/0Sfj5fPqZzCq9o3f1NNphz,https://api.spotify.com/v1/audio-analysis/0Sfj5fPqZzCq9o3f1NNphz,192695,4
893,0.755,0.553,6,-9.449,0,0.107,0.0492,0.00607,0.0646,0.836,119.7,audio_features,3AA8xNhDC0MpqwkGX3EP5V,spotify:track:3AA8xNhDC0MpqwkGX3EP5V,https://api.spotify.com/v1/tracks/3AA8xNhDC0MpqwkGX3EP5V,https://api.spotify.com/v1/audio-analysis/3AA8xNhDC0MpqwkGX3EP5V,266600,4
894,0.385,0.604,9,-6.709,1,0.0321,0.0753,1.27E-05,0.718,0.251,77.468,audio_features,5AKYyNPYhumqKeOMhdEgQO,spotify:track:5AKYyNPYhumqKeOMhdEgQO,https://api.spotify.com/v1/tracks/5AKYyNPYhumqKeOMhdEgQO,https://api.spotify.com/v1/audio-analysis/5AKYyNPYhumqKeOMhdEgQO,216840,4
895,0.604,0.655,9,-7.088,1,0.0273,0.109,0.0019,0.125,0.59,115.038,audio_features,7LZN7FkxHZk6maiN6NdI2i,spotify:track:7LZN7FkxHZk6maiN6NdI2i,https://api.spotify.com/v1/tracks/7LZN7FkxHZk6maiN6NdI2i,https://api.spotify.com/v1/audio-analysis/7LZN7FkxHZk6maiN6NdI2i,180413,4
896,0.452,0.834,11,-4.657,1,0.0967,0.0417,0.00036,0.119,0.514,142.088,audio_features,7ze7X8r4fopBs9ZRtwYFOX,spotify:track:7ze7X8r4fopBs9ZRtwYFOX,https://api.spotify.com/v1/tracks/7ze7X8r4fopBs9ZRtwYFOX,https://api.spotify.com/v1/audio-analysis/7ze7X8r4fopBs9ZRtwYFOX,264213,4
897,0.468,0.3,2,-13.131,1,0.0289,0.771,0.000185,0.103,0.518,82.866,audio_features,3PxtyltEOPjenovANU3Npk,spotify:track:3PxtyltEOPjenovANU3Npk,https://api.spotify.com/v1/tracks/3PxtyltEOPjenovANU3Npk,https://api.spotify.com/v1/audio-analysis/3PxtyltEOPjenovANU3Npk,187533,4
898,0.769,0.371,0,-8.522,1,0.0326,0.733,3.73E-05,0.106,0.653,100.001,audio_features,476JcJ3TpAuCOlGdCmomGm,spotify:track:476JcJ3TpAuCOlGdCmomGm,https://api.spotify.com/v1/tracks/476JcJ3TpAuCOlGdCmomGm,https://api.spotify.com/v1/audio-analysis/476JcJ3TpAuCOlGdCmomGm,225107,4
899,0.432,0.429,2,-6.511,0,0.058,0.295,0,0.293,0.141,141.662,audio_features,574SDj6oswpGu5s9EM5mFT,spotify:track:574SDj6oswpGu5s9EM5mFT,https://api.spotify.com/v1/tracks/574SDj6oswpGu5s9EM5mFT,https://api.spotify.com/v1/audio-analysis/574SDj6oswpGu5s9EM5mFT,200227,4
900,0.678,0.417,5,-6.185,0,0.0371,0.0161,4.00E-06,0.316,0.434,74.981,audio_features,1r5JnD5hiJrViG0DUG02Jv,spotify:track:1r5JnD5hiJrViG0DUG02Jv,https://api.spotify.com/v1/tracks/1r5JnD5hiJrViG0DUG02Jv,https://api.spotify.com/v1/audio-analysis/1r5JnD5hiJrViG0DUG02Jv,190643,1
901,0.667,0.714,8,-4.533,1,0.0363,0.0259,0.00113,0.149,0.387,112.053,audio_features,3gEoKDn0uhb9qqLwC16tly,spotify:track:3gEoKDn0uhb9qqLwC16tly,https://api.spotify.com/v1/tracks/3gEoKDn0uhb9qqLwC16tly,https://api.spotify.com/v1/audio-analysis/3gEoKDn0uhb9qqLwC16tly,244800,4
902,0.693,0.823,5,-3.761,1,0.0726,0.0932,0,0.328,0.741,87.904,audio_features,1yKu2MhpwzDXXH2tzG6xoa,spotify:track:1yKu2MhpwzDXXH2tzG6xoa,https://api.spotify.com/v1/tracks/1yKu2MhpwzDXXH2tzG6xoa,https://api.spotify.com/v1/audio-analysis/1yKu2MhpwzDXXH2tzG6xoa,196093,4
903,0.535,0.931,8,-4.012,1,0.0451,0.00611,7.26E-05,0.0887,0.825,120.958,audio_features,7GptbanebPZYkLPvjNfd6m,spotify:track:7GptbanebPZYkLPvjNfd6m,https://api.spotify.com/v1/tracks/7GptbanebPZYkLPvjNfd6m,https://api.spotify.com/v1/audio-analysis/7GptbanebPZYkLPvjNfd6m,159587,4
904,0.61,0.563,9,-9.282,0,0.0279,0.261,0.0291,0.116,0.266,138.985,audio_features,32UrXOhiTriW56EGY5Tsy3,spotify:track:32UrXOhiTriW56EGY5Tsy3,https://api.spotify.com/v1/tracks/32UrXOhiTriW56EGY5Tsy3,https://api.spotify.com/v1/audio-analysis/32UrXOhiTriW56EGY5Tsy3,259016,3
905,0.407,0.342,11,-9.613,1,0.0287,0.694,0.000934,0.217,0.157,74.965,audio_features,3WdeSTMzvek52p8ZvFMJj6,spotify:track:3WdeSTMzvek52p8ZvFMJj6,https://api.spotify.com/v1/tracks/3WdeSTMzvek52p8ZvFMJj6,https://api.spotify.com/v1/audio-analysis/3WdeSTMzvek52p8ZvFMJj6,288680,4
906,0.653,0.425,2,-7.614,1,0.0424,0.849,0,0.149,0.303,131.073,audio_features,716yAZFYG21LEGY8w1Ctca,spotify:track:716yAZFYG21LEGY8w1Ctca,https://api.spotify.com/v1/tracks/716yAZFYG21LEGY8w1Ctca,https://api.spotify.com/v1/audio-analysis/716yAZFYG21LEGY8w1Ctca,165160,3
907,0.479,0.177,10,-11.266,1,0.036,0.963,0,0.116,0.136,124.033,audio_features,3EJaUuGn4gtGa7u0vswTGv,spotify:track:3EJaUuGn4gtGa7u0vswTGv,https://api.spotify.com/v1/tracks/3EJaUuGn4gtGa7u0vswTGv,https://api.spotify.com/v1/audio-analysis/3EJaUuGn4gtGa7u0vswTGv,246094,3
908,0.542,0.357,7,-11.697,0,0.0324,0.694,1.76E-05,0.223,0.595,184.038,audio_features,73uMFnSYZceTba8kQoLVQT,spotify:track:73uMFnSYZceTba8kQoLVQT,https://api.spotify.com/v1/tracks/73uMFnSYZceTba8kQoLVQT,https://api.spotify.com/v1/audio-analysis/73uMFnSYZceTba8kQoLVQT,213293,4
909,0.374,0.0608,1,-13.48,0,0.0433,0.944,2.99E-06,0.0895,0.0782,84.999,audio_features,1wqqJkMkt1J8gtgIgWL9AR,spotify:track:1wqqJkMkt1J8gtgIgWL9AR,https://api.spotify.com/v1/tracks/1wqqJkMkt1J8gtgIgWL9AR,https://api.spotify.com/v1/audio-analysis/1wqqJkMkt1J8gtgIgWL9AR,203385,4
910,0.673,0.281,0,-11.723,0,0.0277,0.834,4.02E-06,0.0464,0.327,133.949,audio_features,1Vuy8O4J2J9O220e6481oK,spotify:track:1Vuy8O4J2J9O220e6481oK,https://api.spotify.com/v1/tracks/1Vuy8O4J2J9O220e6481oK,https://api.spotify.com/v1/audio-analysis/1Vuy8O4J2J9O220e6481oK,216224,4
911,0.595,0.741,9,-6.185,0,0.0565,0.115,0,0.661,0.321,102.014,audio_features,29AT23lJ7bnd7RJoPPsCiZ,spotify:track:29AT23lJ7bnd7RJoPPsCiZ,https://api.spotify.com/v1/tracks/29AT23lJ7bnd7RJoPPsCiZ,https://api.spotify.com/v1/audio-analysis/29AT23lJ7bnd7RJoPPsCiZ,202353,4
912,0.524,0.717,11,-6.612,0,0.0701,0.0647,1.23E-06,0.12,0.416,149.953,audio_features,5fXigH82r6TRZ67Cx1hNS0,spotify:track:5fXigH82r6TRZ67Cx1hNS0,https://api.spotify.com/v1/tracks/5fXigH82r6TRZ67Cx1hNS0,https://api.spotify.com/v1/audio-analysis/5fXigH82r6TRZ67Cx1hNS0,193600,4
913,0.549,0.461,4,-8.596,0,0.0399,0.0158,1.25E-06,0.128,0.198,139.93,audio_features,7il1afqXLqRmVnGmxd0m6V,spotify:track:7il1afqXLqRmVnGmxd0m6V,https://api.spotify.com/v1/tracks/7il1afqXLqRmVnGmxd0m6V,https://api.spotify.com/v1/audio-analysis/7il1afqXLqRmVnGmxd0m6V,210857,4
914,0.559,0.483,0,-8.016,1,0.0345,0.0146,8.97E-06,0.624,0.149,128.004,audio_features,7aO1mZ4nM9bS5mwfDH5oB1,spotify:track:7aO1mZ4nM9bS5mwfDH5oB1,https://api.spotify.com/v1/tracks/7aO1mZ4nM9bS5mwfDH5oB1,https://api.spotify.com/v1/audio-analysis/7aO1mZ4nM9bS5mwfDH5oB1,168750,4
915,0.637,0.447,0,-6.573,1,0.0529,0.476,0,0.125,0.539,136.702,audio_features,6CtLfwWCulVd1gTc0lXX3V,spotify:track:6CtLfwWCulVd1gTc0lXX3V,https://api.spotify.com/v1/tracks/6CtLfwWCulVd1gTc0lXX3V,https://api.spotify.com/v1/audio-analysis/6CtLfwWCulVd1gTc0lXX3V,216917,4
916,0.794,0.495,4,-4.082,0,0.0394,0.00752,1.43E-06,0.083,0.289,95.028,audio_features,4qXt4ivkf2dPhHxAFF4PIJ,spotify:track:4qXt4ivkf2dPhHxAFF4PIJ,https://api.spotify.com/v1/tracks/4qXt4ivkf2dPhHxAFF4PIJ,https://api.spotify.com/v1/audio-analysis/4qXt4ivkf2dPhHxAFF4PIJ,199680,4
917,0.622,0.479,7,-11.641,0,0.0324,0.438,0.0621,0.11,0.303,119.961,audio_features,61wPSuAcSYfXSTX3g5iaKi,spotify:track:61wPSuAcSYfXSTX3g5iaKi,https://api.spotify.com/v1/tracks/61wPSuAcSYfXSTX3g5iaKi,https://api.spotify.com/v1/audio-analysis/61wPSuAcSYfXSTX3g5iaKi,214276,4
918,0.608,0.331,10,-14.838,0,0.122,0.887,0.0113,0.0902,0.356,165.009,audio_features,7pJPrRe9I0GPeIZogKPMYO,spotify:track:7pJPrRe9I0GPeIZogKPMYO,https://api.spotify.com/v1/tracks/7pJPrRe9I0GPeIZogKPMYO,https://api.spotify.com/v1/audio-analysis/7pJPrRe9I0GPeIZogKPMYO,228364,4
919,0.583,0.504,0,-11.928,0,0.0391,0.649,0.0496,0.17,0.154,117.969,audio_features,4mK7tBW2J8ECW4wvMdpsu3,spotify:track:4mK7tBW2J8ECW4wvMdpsu3,https://api.spotify.com/v1/tracks/4mK7tBW2J8ECW4wvMdpsu3,https://api.spotify.com/v1/audio-analysis/4mK7tBW2J8ECW4wvMdpsu3,242825,4
920,0.602,0.718,0,-5.864,0,0.0507,0.305,0,0.0526,0.602,136.951,audio_features,4SovmWqA0NaJvNhwYVA3pm,spotify:track:4SovmWqA0NaJvNhwYVA3pm,https://api.spotify.com/v1/tracks/4SovmWqA0NaJvNhwYVA3pm,https://api.spotify.com/v1/audio-analysis/4SovmWqA0NaJvNhwYVA3pm,244613,4
921,0.427,0.919,9,-4.121,1,0.0601,0.195,0.00368,0.0886,0.385,151.084,audio_features,4tD3N8DxePEhUz1Bb4IL3V,spotify:track:4tD3N8DxePEhUz1Bb4IL3V,https://api.spotify.com/v1/tracks/4tD3N8DxePEhUz1Bb4IL3V,https://api.spotify.com/v1/audio-analysis/4tD3N8DxePEhUz1Bb4IL3V,225773,4
922,0.616,0.88,1,-3.59,1,0.042,0.0521,0.000717,0.0539,0.751,94.011,audio_features,6zQyu8L8yUuJkl6LbQ6iKU,spotify:track:6zQyu8L8yUuJkl6LbQ6iKU,https://api.spotify.com/v1/tracks/6zQyu8L8yUuJkl6LbQ6iKU,https://api.spotify.com/v1/audio-analysis/6zQyu8L8yUuJkl6LbQ6iKU,182518,4
923,0.577,0.827,7,-7.54,1,0.0365,0.00338,0.000647,0.26,0.179,101.031,audio_features,57nNNkgk768QVXq3uHxu5e,spotify:track:57nNNkgk768QVXq3uHxu5e,https://api.spotify.com/v1/tracks/57nNNkgk768QVXq3uHxu5e,https://api.spotify.com/v1/audio-analysis/57nNNkgk768QVXq3uHxu5e,215520,4
924,0.499,0.468,0,-9.995,0,0.0396,0.795,0.88,0.0899,0.0763,141.463,audio_features,7jA5OcunWRSYXq98puhAX8,spotify:track:7jA5OcunWRSYXq98puhAX8,https://api.spotify.com/v1/tracks/7jA5OcunWRSYXq98puhAX8,https://api.spotify.com/v1/audio-analysis/7jA5OcunWRSYXq98puhAX8,157000,4
925,0.604,0.964,8,-4.713,1,0.033,0.00016,0.611,0.858,0.078,127.929,audio_features,0Xz3DTcdZI01mjKfNZrsC1,spotify:track:0Xz3DTcdZI01mjKfNZrsC1,https://api.spotify.com/v1/tracks/0Xz3DTcdZI01mjKfNZrsC1,https://api.spotify.com/v1/audio-analysis/0Xz3DTcdZI01mjKfNZrsC1,157031,4
926,0.544,0.479,3,-10.878,1,0.0279,0.747,0.31,0.0808,0.434,118.117,audio_features,16i6f7yJWs1j67fxBjfc7z,spotify:track:16i6f7yJWs1j67fxBjfc7z,https://api.spotify.com/v1/tracks/16i6f7yJWs1j67fxBjfc7z,https://api.spotify.com/v1/audio-analysis/16i6f7yJWs1j67fxBjfc7z,302880,4
927,0.498,0.42,8,-12.098,0,0.0436,0.668,0.1,0.108,0.41,110.25,audio_features,6fi8m0iBPSrTPHle0CEJev,spotify:track:6fi8m0iBPSrTPHle0CEJev,https://api.spotify.com/v1/tracks/6fi8m0iBPSrTPHle0CEJev,https://api.spotify.com/v1/audio-analysis/6fi8m0iBPSrTPHle0CEJev,268975,4
928,0.336,0.744,3,-7.664,0,0.045,0.00306,0.283,0.0848,0.438,101.032,audio_features,1TdsPlCvVs39zVtuxw6lUm,spotify:track:1TdsPlCvVs39zVtuxw6lUm,https://api.spotify.com/v1/tracks/1TdsPlCvVs39zVtuxw6lUm,https://api.spotify.com/v1/audio-analysis/1TdsPlCvVs39zVtuxw6lUm,271054,4
929,0.594,0.589,3,-9.36,1,0.0449,0.0601,0.000459,0.137,0.637,173.991,audio_features,1dmeXS21t9WV6d3Fm5mxTi,spotify:track:1dmeXS21t9WV6d3Fm5mxTi,https://api.spotify.com/v1/tracks/1dmeXS21t9WV6d3Fm5mxTi,https://api.spotify.com/v1/audio-analysis/1dmeXS21t9WV6d3Fm5mxTi,258160,4
930,0.705,0.402,10,-8.387,1,0.0391,0.287,0,0.151,0.863,109.397,audio_features,6uUcmhHEEeBcdQ6EZOC628,spotify:track:6uUcmhHEEeBcdQ6EZOC628,https://api.spotify.com/v1/tracks/6uUcmhHEEeBcdQ6EZOC628,https://api.spotify.com/v1/audio-analysis/6uUcmhHEEeBcdQ6EZOC628,192159,4
931,0.535,0.907,9,-7.687,0,0.0867,0.0115,0.0508,0.0567,0.783,176.829,audio_features,2M0108blVuzD6a2ZZlzKV6,spotify:track:2M0108blVuzD6a2ZZlzKV6,https://api.spotify.com/v1/tracks/2M0108blVuzD6a2ZZlzKV6,https://api.spotify.com/v1/audio-analysis/2M0108blVuzD6a2ZZlzKV6,242343,4
932,0.579,0.909,8,-5.865,1,0.183,0.141,1.48E-06,0.0693,0.7,191.338,audio_features,0NZASxh6p6Gm7QckUMnilo,spotify:track:0NZASxh6p6Gm7QckUMnilo,https://api.spotify.com/v1/tracks/0NZASxh6p6Gm7QckUMnilo,https://api.spotify.com/v1/audio-analysis/0NZASxh6p6Gm7QckUMnilo,200798,4
933,0.59,0.417,0,-8.442,0,0.0948,0.189,4.70E-06,0.119,0.234,88.903,audio_features,7ynwih3stuVShZyS4qv1Rf,spotify:track:7ynwih3stuVShZyS4qv1Rf,https://api.spotify.com/v1/tracks/7ynwih3stuVShZyS4qv1Rf,https://api.spotify.com/v1/audio-analysis/7ynwih3stuVShZyS4qv1Rf,216274,4
934,0.424,0.324,0,-9.474,1,0.0368,0.723,0.00649,0.125,0.224,134.575,audio_features,2C1igahjiShid8qZ7E2Vq6,spotify:track:2C1igahjiShid8qZ7E2Vq6,https://api.spotify.com/v1/tracks/2C1igahjiShid8qZ7E2Vq6,https://api.spotify.com/v1/audio-analysis/2C1igahjiShid8qZ7E2Vq6,257640,4
935,0.419,0.776,0,-5.397,1,0.0336,0.249,0,0.187,0.382,140.919,audio_features,6m8lYXz8JgRdZAL9HuoX9z,spotify:track:6m8lYXz8JgRdZAL9HuoX9z,https://api.spotify.com/v1/tracks/6m8lYXz8JgRdZAL9HuoX9z,https://api.spotify.com/v1/audio-analysis/6m8lYXz8JgRdZAL9HuoX9z,184118,4
936,0.358,0.395,8,-8.062,1,0.0324,0.311,1.67E-05,0.187,0.174,104.151,audio_features,2NtXzDenStB877gBFHIXUM,spotify:track:2NtXzDenStB877gBFHIXUM,https://api.spotify.com/v1/tracks/2NtXzDenStB877gBFHIXUM,https://api.spotify.com/v1/audio-analysis/2NtXzDenStB877gBFHIXUM,260280,4
937,0.613,0.536,3,-8.918,0,0.0875,0.494,7.91E-06,0.0744,0.587,105.105,audio_features,3EIc4WUSiaUQvBXgORwWM9,spotify:track:3EIc4WUSiaUQvBXgORwWM9,https://api.spotify.com/v1/tracks/3EIc4WUSiaUQvBXgORwWM9,https://api.spotify.com/v1/audio-analysis/3EIc4WUSiaUQvBXgORwWM9,196081,4
938,0.67,0.556,2,-8.596,1,0.0491,0.0207,0.00063,0.196,0.651,159.956,audio_features,1JqPM955Wkk9W2KzPjKWQl,spotify:track:1JqPM955Wkk9W2KzPjKWQl,https://api.spotify.com/v1/tracks/1JqPM955Wkk9W2KzPjKWQl,https://api.spotify.com/v1/audio-analysis/1JqPM955Wkk9W2KzPjKWQl,234590,4
939,0.612,0.505,6,-8.072,0,0.0532,0.374,0.000907,0.114,0.283,82.241,audio_features,11ojS3FlwP4Bnp4A1nnfTI,spotify:track:11ojS3FlwP4Bnp4A1nnfTI,https://api.spotify.com/v1/tracks/11ojS3FlwP4Bnp4A1nnfTI,https://api.spotify.com/v1/audio-analysis/11ojS3FlwP4Bnp4A1nnfTI,205666,5
940,0.548,0.637,6,-9.42,0,0.0366,0.156,0.000138,0.106,0.635,119.326,audio_features,0tNGdGiqyz4r51I0bhAfek,spotify:track:0tNGdGiqyz4r51I0bhAfek,https://api.spotify.com/v1/tracks/0tNGdGiqyz4r51I0bhAfek,https://api.spotify.com/v1/audio-analysis/0tNGdGiqyz4r51I0bhAfek,223680,4
941,0.547,0.203,0,-9.511,0,0.0288,0.87,3.25E-05,0.0749,0.245,94.555,audio_features,2DrGFGpTGR0yV4DmaY522M,spotify:track:2DrGFGpTGR0yV4DmaY522M,https://api.spotify.com/v1/tracks/2DrGFGpTGR0yV4DmaY522M,https://api.spotify.com/v1/audio-analysis/2DrGFGpTGR0yV4DmaY522M,203153,4
942,0.523,0.747,4,-6.884,1,0.0434,0.13,1.11E-05,0.151,0.337,126.185,audio_features,0E0rwZx7dsU6ERLaJ6nKev,spotify:track:0E0rwZx7dsU6ERLaJ6nKev,https://api.spotify.com/v1/tracks/0E0rwZx7dsU6ERLaJ6nKev,https://api.spotify.com/v1/audio-analysis/0E0rwZx7dsU6ERLaJ6nKev,227102,4
943,0.584,0.504,2,-7.774,1,0.0332,0.661,0,0.0947,0.443,134.187,audio_features,7bMTlhKbtabS9T4R4SjBww,spotify:track:7bMTlhKbtabS9T4R4SjBww,https://api.spotify.com/v1/tracks/7bMTlhKbtabS9T4R4SjBww,https://api.spotify.com/v1/audio-analysis/7bMTlhKbtabS9T4R4SjBww,258061,4
944,0.333,0.691,6,-5.224,0,0.0428,0.0135,5.75E-05,0.164,0.341,125.204,audio_features,09QyGlxA0Ja6D1dGIjl55c,spotify:track:09QyGlxA0Ja6D1dGIjl55c,https://api.spotify.com/v1/tracks/09QyGlxA0Ja6D1dGIjl55c,https://api.spotify.com/v1/audio-analysis/09QyGlxA0Ja6D1dGIjl55c,165000,4
945,0.52,0.639,11,-7.427,0,0.0343,0.00341,0.168,0.0983,0.416,134.162,audio_features,6m10oyIFq8dYspqTb6n0Kr,spotify:track:6m10oyIFq8dYspqTb6n0Kr,https://api.spotify.com/v1/tracks/6m10oyIFq8dYspqTb6n0Kr,https://api.spotify.com/v1/audio-analysis/6m10oyIFq8dYspqTb6n0Kr,203080,4
946,0.642,0.686,11,-7.649,1,0.0288,0.00197,0,0.0995,0.325,76.002,audio_features,51Tb0DkANWOoURN81p4ugm,spotify:track:51Tb0DkANWOoURN81p4ugm,https://api.spotify.com/v1/tracks/51Tb0DkANWOoURN81p4ugm,https://api.spotify.com/v1/audio-analysis/51Tb0DkANWOoURN81p4ugm,199075,4
947,0.679,0.501,7,-13.593,0,0.0487,0.77,0.304,0.1,0.282,123.958,audio_features,4WTBFVYpbupeihjkQY1N43,spotify:track:4WTBFVYpbupeihjkQY1N43,https://api.spotify.com/v1/tracks/4WTBFVYpbupeihjkQY1N43,https://api.spotify.com/v1/audio-analysis/4WTBFVYpbupeihjkQY1N43,232746,4
948,0.394,0.345,2,-12.042,1,0.0334,0.914,2.05E-05,0.717,0.0527,107.647,audio_features,2JZUW0wQcUYr7NW7itcHef,spotify:track:2JZUW0wQcUYr7NW7itcHef,https://api.spotify.com/v1/tracks/2JZUW0wQcUYr7NW7itcHef,https://api.spotify.com/v1/audio-analysis/2JZUW0wQcUYr7NW7itcHef,210733,4
949,0.506,0.266,9,-10.531,0,0.038,0.735,3.74E-06,0.0787,0.201,109.524,audio_features,3EZInu9E19z1PGRln6ijuT,spotify:track:3EZInu9E19z1PGRln6ijuT,https://api.spotify.com/v1/tracks/3EZInu9E19z1PGRln6ijuT,https://api.spotify.com/v1/audio-analysis/3EZInu9E19z1PGRln6ijuT,188177,4
950,0.577,0.237,3,-14.713,1,0.0261,0.889,4.56E-06,0.106,0.303,72.985,audio_features,5aynOMgD0cXpcq8MJXkWjH,spotify:track:5aynOMgD0cXpcq8MJXkWjH,https://api.spotify.com/v1/tracks/5aynOMgD0cXpcq8MJXkWjH,https://api.spotify.com/v1/audio-analysis/5aynOMgD0cXpcq8MJXkWjH,282744,4
951,0.574,0.254,3,-14.74,1,0.026,0.898,3.08E-06,0.105,0.289,72.98,audio_features,4Fmh543L8tFPlhaVdVRU5i,spotify:track:4Fmh543L8tFPlhaVdVRU5i,https://api.spotify.com/v1/tracks/4Fmh543L8tFPlhaVdVRU5i,https://api.spotify.com/v1/audio-analysis/4Fmh543L8tFPlhaVdVRU5i,282744,4
952,0.555,0.676,6,-7.875,0,0.034,0.181,0.000167,0.11,0.638,119.285,audio_features,72M6bRi8J59AsdQBB5aQHW,spotify:track:72M6bRi8J59AsdQBB5aQHW,https://api.spotify.com/v1/tracks/72M6bRi8J59AsdQBB5aQHW,https://api.spotify.com/v1/audio-analysis/72M6bRi8J59AsdQBB5aQHW,224933,4
953,0.469,0.0994,3,-12.503,1,0.0538,0.94,0,0.0764,0.209,73.581,audio_features,3wAW1vIrWxUmJajU9tl0AP,spotify:track:3wAW1vIrWxUmJajU9tl0AP,https://api.spotify.com/v1/tracks/3wAW1vIrWxUmJajU9tl0AP,https://api.spotify.com/v1/audio-analysis/3wAW1vIrWxUmJajU9tl0AP,175629,3
954,0.62,0.291,8,-11.858,1,0.0567,0.59,0.000104,0.0665,0.187,120.02,audio_features,72PMRGgYB1mkY3TsUJZtyc,spotify:track:72PMRGgYB1mkY3TsUJZtyc,https://api.spotify.com/v1/tracks/72PMRGgYB1mkY3TsUJZtyc,https://api.spotify.com/v1/audio-analysis/72PMRGgYB1mkY3TsUJZtyc,267227,4
955,0.365,0.526,4,-9.209,1,0.0464,0.107,0,0.128,0.198,165.621,audio_features,5CTpA4UIE4QJIaFqSbt0KR,spotify:track:5CTpA4UIE4QJIaFqSbt0KR,https://api.spotify.com/v1/tracks/5CTpA4UIE4QJIaFqSbt0KR,https://api.spotify.com/v1/audio-analysis/5CTpA4UIE4QJIaFqSbt0KR,243042,4
956,0.731,0.647,7,-8.101,1,0.243,0.0246,0.335,0.369,0.806,151.951,audio_features,1sSrcr4HctMNRGaSCRu8uE,spotify:track:1sSrcr4HctMNRGaSCRu8uE,https://api.spotify.com/v1/tracks/1sSrcr4HctMNRGaSCRu8uE,https://api.spotify.com/v1/audio-analysis/1sSrcr4HctMNRGaSCRu8uE,174407,4
957,0.441,0.762,8,-3.857,1,0.0438,0.00568,3.31E-05,0.0865,0.743,167.964,audio_features,1ZB2qWsheGabSEYvBYxjKn,spotify:track:1ZB2qWsheGabSEYvBYxjKn,https://api.spotify.com/v1/tracks/1ZB2qWsheGabSEYvBYxjKn,https://api.spotify.com/v1/audio-analysis/1ZB2qWsheGabSEYvBYxjKn,223560,4
958,0.534,0.784,8,-3.59,1,0.0339,0.205,0.00579,0.106,0.6,92.147,audio_features,3ZPKocroJIcnHGcnJVlLKD,spotify:track:3ZPKocroJIcnHGcnJVlLKD,https://api.spotify.com/v1/tracks/3ZPKocroJIcnHGcnJVlLKD,https://api.spotify.com/v1/audio-analysis/3ZPKocroJIcnHGcnJVlLKD,238627,4
959,0.717,0.708,8,-4.575,1,0.0369,0.0513,0,0.0929,0.758,119.138,audio_features,1TGcnUxYcBZAcXBKtwwTZP,spotify:track:1TGcnUxYcBZAcXBKtwwTZP,https://api.spotify.com/v1/tracks/1TGcnUxYcBZAcXBKtwwTZP,https://api.spotify.com/v1/audio-analysis/1TGcnUxYcBZAcXBKtwwTZP,180920,4
960,0.553,0.677,9,-9.189,1,0.0586,0.614,0,0.11,0.527,159.999,audio_features,0R6I5OCeMcSQZouxv4Hr8V,spotify:track:0R6I5OCeMcSQZouxv4Hr8V,https://api.spotify.com/v1/tracks/0R6I5OCeMcSQZouxv4Hr8V,https://api.spotify.com/v1/audio-analysis/0R6I5OCeMcSQZouxv4Hr8V,225222,4
